ID_KEY;OBL;NU;KMB
225;14;Бюджет Маломечетнянської сільської ради;14313511000
225;15;Бюджет с. Матроски;15310510000
225;16;КАМЕННОПОТОКОВСКИЙ/С.КАМЕННЫЕ ПОТОКИ;16310506000
225;17;Бюджет с. Головин;17310503000
225;18;Бюджет с.Кам`яне;18308511000
225;19;Бюджет с.Нижчі Луб`яни;19306525000
225;20;Бюджет с.Сомівка;20311508000
225;21;Бюджет с. Вільне;21313506000
225;22;с. Рiпки;22307520000
225;23;Бюджет с. Мокра Калигірка;23308510000
225;24;Бюджет с. Шебутинці;24309520000
225;25;Бюджет с. Пролетарське;25308516000
226;01;Бюджет с.Степне;01309514000
226;02;ГОЛУБIВСЬКА/С.ГОЛУБIВКА;02307503000
226;03;Бюджет с. Маяки;03308516000
226;04;Бюджет Петриківської селищноі ради;04312401000
226;05;Бюджет Добропільського р-ну;05306200000
226;06;Бюджет Станишівської с\р;06308527000
226;07;Бюджет с.Лазещина;07309511000
226;08;Бюджет с. Новоіванівка;08313512000
226;09;Бюджет с. Голосків;09307508000
226;10;Бюджет с. Завадівка;10309505000
226;11;Бюджет селище Компанієвка;11309401000
226;12;Бюджет с.Ганнусівка;12310501000
226;13;Бюджет с.Ясенівці;13307532000
226;14;Бюджет Ониськівської сільської ради;14313512000
226;15;Бюджет с. Муравльовки;15310511000
226;16;КОБЕЛЯЧКОВСКИЙ/С.КОБЕЛЯЧЕК;16310508000
226;17;Бюджет с. Гута;17310504000
226;18;Бюджет с.Катеринівка;18308512000
226;19;Бюджет с.Новики;19306526000
226;20;Бюджет с.Чернещина;20311509000
226;21;Бюджет с. Дем``янівка;21313507000
226;22;с. Сахнiвцi;22307521000
226;23;Бюджет с. Новоселиця;23308511000
226;24;Бюджет с. Шишківці;24309521000
226;25;Бюджет с. Радичів;25308519000
227;01;Бюджет с.Сусаніне;01309515000
227;02;ГУЩИНЕЦЬКА/С.ГУЩИНЦI;02307504000
227;03;Бюджет с. Несвіч;03308517000
227;04;Бюджет Курилівської селищноі ради;04312402000
227;05;Бюджет селища Святогорівка;05306401000
227;06;Бюджет Тетерівської с\р;06308528000
227;07;Бюджет с.Луги;07309513000
227;08;Бюджет с. Новоселівка;08313514000
227;09;Бюджет с. Дебеславці;09307509000
227;10;Бюджет с. Зрайки;10309506000
227;11;Бюджет с.Виноградівка;11309501000
227;12;Бюджет с.Донцівка;12310502000
227;13;Бюджет Кам`янка-Бузького р-ну;13308200000
227;14;Бюджет Очеретнянської сільської ради;14313513000
227;15;Бюджет с. Нової Некрасівки;15310512000
227;16;КЕЛЕБЕРДЯНСКИЙ/С.КЕЛЕБЕРДА;16310507000
227;17;Бюджет с. Деражне;17310505000
227;18;Бюджет с.Курган;18308513000
227;19;Бюджет с.Охримівці;19306527000
227;20;Бюджет Зміївського р-ну;20312200000
227;21;Бюджет с. Нижні Торгаї;21313508000
227;22;с. Сошне;22307522000
227;23;Бюджет с. Вікнино;23308503000
227;24;Бюджет Сторожинецького р-ну;24310200000
227;25;Бюджет с. Розлети;25308517000
228;01;Бюджет с.Сари Баш;01309512000
228;02;ДРУЖЕЛЮБIВСЬКА/С.ДРУЖЕЛЮБIВКА;02307505000
228;03;Бюджет с. Одеради;03308518000
228;04;Бюджет Миколаівської селищноі ради;04312403000
228;05;Бюджет с. Ганнівка;05306501000
228;06;Бюджет Троянівської с\р;06308529000
228;07;Бюджет с.Луг;07309512000
228;08;Бюджет с. Новотавричеське;08313515000
228;09;Бюджет с. Джурків;09307510000
228;10;Бюджет с. Капустинці;10309507000
228;11;Бюджет с.Водяно;11309502000
228;12;Бюджет с.Заайдарівка;12310503000
228;13;Бюджет м.Кам`янка-Бузька;13308301000
228;14;Бюджет Секретарської сільської ради;14313514000
228;15;Бюджет с. Нової Покровки;15310513000
228;16;МАЙБОРОДОВСКИЙ/С.МАЙБОРОДОВКА;16310509000
228;17;Бюджет с. Дюксин;17310506000
228;18;Бюджет с.Малий Вистороп;18308515000
228;19;Бюджет с.Раковець;19306528000
228;20;Бюджет міста Зміїв;20312301000
228;21;Бюджет с. Новоолександрівка;21313509000
228;22;с. Телiжинцi;22307523000
228;23;Бюджет с. Пальчик;23308512000
228;24;Бюджет м. Сторожинець;24310301000
228;25;Бюджет с. Райгородок;25308518000
229;01;Бюджет с.Чернове;01309516000
229;02;ДРУЖНЕНСЬКА/С.ДРУЖНЕ;02307506000
229;03;Бюджет с. Підгайці;03308519000
229;04;Бюджет Елизаветівської сільської ради;04312502000
229;05;Бюджет с. Добропілля;05306502000
229;06;Бюджет Туровецької с\р;06308530000
229;07;Бюджет с.Розтоки;07309514000
229;08;Бюджет с. Новотроїцьке;08313516000
229;09;Бюджет с. Жукотин;09307511000
229;10;Бюджет с. Косівка;10309508000
229;11;Бюджет с.Гарманівка;11309503000
229;12;Бюджет с.Закотне;12310504000
229;13;Бюджет селища Добротвір;13308401000
229;14;Бюджет Тридубської сільської ради;14313515000
229;15;Бюджет с. Озерного;15310514000
229;16;МАКСИМОВСКИЙ/С.МАКСИМОВКА;16310510000
229;17;Бюджет с. Звіздівка;17310507000
229;18;Бюджет с. Межерич;18308517000
229;19;Бюджет с.Романове Село;19306529000
229;20;Бюджет селища Зідьки;20312401000
229;21;Бюджет с. Новопетрівка;21313510000
229;22;с. Тернавка;22307524000
229;23;Бюджет с. Петраківка;23308513000
229;24;Бюджет селище Красноїльськ;24310401000
229;25;Бюджет с. Риботин;25308520000
230;01;Бюджет Роздольненського р-ну;01310200000
230;02;ЖИГАЛIВСЬКА/С.ЖИГАЛIВКА;02307507000
230;03;Бюджет с. Піддубці;03308520000
230;04;Бюджет іванівської сільської ради;04312501000
230;05;Бюджет с. Золотий Колодязь;05306503000
230;06;Бюджет Коростенського р-ну;06309200000
230;07;Бюджет с.Росішка;07309515000
230;08;Бюджет с. Новояківлівка;08313517000
230;09;Бюджет с. Загайпіль;09307512000
230;10;Бюджет с. Лобачів;10309509000
230;11;Бюджет с.Голубігвичі;11309504000
230;12;Бюджет с.Кам`янка;12310505000
230;13;Бюджет селища Запитів;13308402000
230;14;Бюджет Миколаївського р-ну;14314200000
230;15;Бюджет с. Першотравневого;15310515000
230;16;НЕДОГАРКОВСКИЙ/С.НЕДОГАРКИ;16310511000
230;17;Бюджет с. Злазне;17310508000
230;18;Бюджет с.Михайлівка;18308516000
230;19;Бюджет с.Синява;19306530000
230;20;Бюджет селища Комсомольське;20312402000
230;21;Бюджет с. Першо-Покровка;21313511000
230;22;с. Топори;22307525000
230;23;Бюджет с. Потоки;23308514000
230;24;Бюджет с. Банилів-Підгірний;24310501000
230;25;Бюджет с. Рижки;25308521000
231;01;Бюджет селища Роздольне;01310401000
231;02;УЛАДIВСЬКА/С.УЛАДIВСЬКЕ;02307525000
231;03;Бюджет с. Промінь;03308521000
231;04;Бюджет Лобойківської сільської ради;04312503000
231;05;Бюджет с. Криворіжжя;05306504000
231;06;Бюджет Білківської с\р;06309501000
231;07;Бюджет с.Середнє Водяне;07309516000
231;08;Бюджет с. Омельник;08313518000
231;09;Бюджет с. іванівці;09307513000
231;10;Бюджет с. Логвин;10309510000
231;11;Бюджет с.Губівка;11309505000
231;12;Бюджет с.Козлове;12310506000
231;13;Бюджет селища Новий-Яричів;13308403000
231;14;Бюджет Ольшанської селищної ради;14314401000
231;15;Бюджет с. Саф``яни;15310516000
231;16;ОМЕЛЬНИКСКИЙ/С.ОМЕЛЬНИК;16310512000
231;17;Бюджет с. Золотолин;17310509000
231;18;Бюджет с.Московський Бобрик;18308514000
231;19;Бюджет с.Старий Вишнівець;19306531000
231;20;Бюджет с.Бірки;20312501000
231;21;Бюджет с. Сірогози;21313512000
231;22;с. Тишевичi;22307526000
231;23;Бюджет с. Радчиха;23308515000
231;24;Бюджет с. Бобівці;24310502000
231;25;Бюджет с. Сохачі;25308523000
232;01;Бюджет селища Новоселівське;01310402000
232;02;ЗАЛИВАНЩИНСЬКА/С.ЗАЛИВАНЩИНА;02307508000
232;03;Бюджет с. Радомишль;03308522000
232;04;Бюджет Хутірської сільської ради;04312504000
232;05;Бюджет с. Ніканорівка;05306505000
232;06;Бюджет Берестовецької с\р;06309502000
232;07;Бюджет с.Чорна Тиса;07309517000
232;08;Бюджет с. Преображенка;08313519000
232;09;Бюджет с. Ковалівка;09307515000
232;10;Бюджет с. Мармулієвка;10309511000
232;11;Бюджет с.Коротяк;11309506000
232;12;Бюджет с.Можняківка;12310507000
232;13;Бюджет с.Банюнин;13308501000
232;14;Бюджет Безводнянської сільської ради;14314501000
232;15;Бюджет с. Старої Некрасівки;15310517000
232;16;ПЕСЧАНСКИЙ/С.ПЕСЧАНОЕ;16310513000
232;17;Бюджет с. Мала Любаша;17310510000
232;18;Бюджет с.Павленкове;18308518000
232;19;Бюджет с.Старий Збараж;19306532000
232;20;Бюджет с.Борова;20312502000
232;21;бюджет с. Степове;21313513000
232;22;с. Христiвка;22307527000
232;23;Бюджет с. Розсоховатка;23308516000
232;24;Бюджет с. Буденець;24310503000
232;25;Бюджет с. Свердловка;25308522000
233;01;Бюджет с.Березівка;01310501000
233;02;IВАНIВСЬКА/С.IВАНIВ;02307509000
233;03;Бюджет с. Ратнів;03308523000
233;04;Бюджет Чаплинської сільської ради;04312505000
233;05;Бюджет с. Нововодяне;05306506000
233;06;Бюджет Бехівської с\р;06309503000
233;07;Районний бюджет Свалявського р-ну;07310200000
233;08;Бюджет с. Щасливе;08313520000
233;09;Бюджет с. Королівка;09307517000
233;10;Бюджет с. Матвієха;10309512000
233;11;Бюджет с.Лозуватка;11309507000
233;12;Бюджет с.Новобіла;12310508000
233;13;Бюджет с.Батятичі;13308502000
233;14;Бюджет Веснянської сільської ради;14314502000
233;15;Бюджет с. Утконосівки;15310518000
233;16;ПОТОКОВСКИЙ/С.ПОТОКИ;16310514000
233;17;Бюджет с. Малий Мидськ;17310511000
233;18;Бюджет с.Підопригори;18308519000
233;19;Бюджет с.Стриївка;19306533000
233;20;Бюджет с.Велика-Гомільша;20312503000
233;21;Бюджет Нововоронцовського р-ну;21314200000
233;22;с. Шекеринцi;22307528000
233;23;Бюджет с. Стойково;23308517000
233;24;Бюджет с. Великий Кучурів;24310504000
233;25;Бюджет с. Червоне;25308524000
234;01;Бюджет с.Ботанічне;01310502000
234;02;КIРОВСЬКА/С.КIРОВКА;02307510000
234;03;Бюджет с. Романів;03308524000
234;04;Бюджет Шульгівської сільської ради;04312506000
234;05;Бюджет с. Новоторецьке;05306507000
234;06;Бюджет Бондарівської с\р;06309504000
234;07;Бюджет м.Свалява;07310301000
234;08;Бюджет с. Юрківка;08313521000
234;09;Бюджет с. Корнич;09307516000
234;10;Бюджет с. Ожегівка;10309513000
234;11;Бюджет с.Мар`євка;11309508000
234;12;Бюджет с.Новорозсош;12310509000
234;13;Бюджет с.Велике-Колодно;13308503000
234;14;Бюджет Кіровської сільської ради;14314504000
234;15;Бюджет Кілійського р-ну;15311200000
234;16;ПРИШИБСКИЙ/С.ПРИШИБ;16310515000
234;17;Бюджет с. Малий Стидень;17310512000
234;18;Бюджет с.Пристайлове;18308520000
234;19;Бюджет с.Чернихівці;19306534000
234;20;Бюджет с.Геніївка;20312504000
234;21;Бюджет селища Нововоронцовка;21314401000
234;22;с. Щурiвцi;22307529000
234;23;Бюджет с. Ступичне;23308518000
234;24;Бюджет с. Верхні Петрівці;24310505000
234;25;Бюджет с. Шабалинів;25308525000
235;01;Бюджет с.Зимине;01310503000
235;02;КОМУНАРIВСЬКА/С.КОМУНАРIВКА;02307511000
235;03;Бюджет с. Садів;03308525000
235;04;Бюджет Петропавлівського р-ну;04313200000
235;05;Бюджет с. Октябрське;05306508000
235;06;Бюджет Васьковицької с\р;06309505000
235;07;Бюджет с.Березники;07310501000
235;08;Бюджет с. Ясна Поляна;08313522000
235;09;Бюджет с. Коршів;09307518000
235;10;Бюджет с. Пархомівка;10309514000
235;11;Бюджет с.Нечаєвка;11309509000
235;12;Бюджет с.Осипове;12310510000
235;13;Бюджет с.Великосілки;13308504000
235;14;Бюджет Кир`яківської сільської ради;14314503000
235;15;Бюджет м. Кілії;15311302000
235;16;РАКИТНЕНСКИЙ/С.РАКИТНОЕ;16310516000
235;17;Бюджет с. Маща;17310513000
235;18;Бюджет с.Рябушки;18308521000
235;19;Бюджет с.Шили;19306535000
235;20;Бюджет с.Задонецьке;20312505000
235;21;Бюджет с. Біляївка;21314501000
235;22;Кам``янець-Подiльський р-н;22308200000
235;23;Бюджет с. Суха Калигірка;23308519000
235;24;Бюджет с. Давидівка;24310506000
235;25;Бюджет Корюківського р-ну;25309200000
236;01;Бюджет с.Ковильне;01310504000
236;02;КОРДЕЛIВСЬКА/С.КОРДЕЛIВКА;02307512000
236;03;Бюджет с. Смолигів;03308526000
236;04;Бюджет Петропавлівської селищноі ради;04313401000
236;05;Бюджет с. Світле;05306509000
236;06;Бюджет Вигівської с\р;06309506000
236;07;Бюджет с.Ганьковиця;07310502000
236;08;Бюджет Пологівського р-ну;08314200000
236;09;Бюджет с. Лісна Слобідка;09307519000
236;10;Бюджет с. Петрашівка;10309515000
236;11;Бюджет с.Першотравенка;11309510000
236;12;Бюджет с.Павленкове;12310511000
236;13;Бюджет с.Вирів;13308505000
236;14;Бюджет Ковалівської сільської ради;14314505000
236;15;Бюджет м. Вілкова;15311301000
236;16;САЛОВСКИЙ/С.САЛОВКА;16310517000
236;17;Бюджет с. Мирне;17310514000
236;18;Бюджет с.Червлене;18308522000
236;19;Бюджет с.Шимківці;19306536000
236;20;Бюджет с.Лиман;20312506000
236;21;Бюджет с. Гаврилівка;21314502000
236;22;Селище Стара Ушиця;22308401000
236;23;Бюджет с. Шостаково;23308520000
236;24;Бюджет с. Зруб-Комарівці;24310507000
236;25;Бюджет м. Корюківка;25309301000
237;01;Бюджет с.Кукушкіне;01310505000
237;02;КОТЮЖИНЕЦЬКА/С.КОТЮЖИНЦI;02307513000
237;03;Бюджет с. Хорохорин;03308527000
237;04;Бюджет Олександропільської сільської ради;04313506000
237;05;Бюджет с. Шилівка;05306510000
237;06;Бюджет Горщиківської с\р;06309507000
237;07;Бюджет с.Голубине;07310503000
237;08;Бюджет м. Пологи;08314301000
237;09;Бюджет с. Лісний Хлібичин;09307520000
237;10;Бюджет с. Рачки;10309516000
237;11;Бюджет с.Петрівка;11309511000
237;12;Бюджет с.Піски;12310512000
237;13;Бюджет с.Дідилів;13308507000
237;14;Бюджет Комсомольської сільської ради;14314506000
237;15;Бюджет с. Василівки;15311501000
237;16;ЧЕРВОНОЗНАМЕНСКИЙ/С.ЧЕРВОНАЯ ЗНАМЕНКА;16310518000
237;17;Бюджет с. Пеньків;17310515000
237;18;Бюджет с.Штепівка;18308523000
237;19;Бюджет Зборівського р-ну;19307200000
237;20;Бюджет с.Нижній-Бишкін;20312507000
237;21;Бюджет с. Дудчани;21314503000
237;22;с. Абpикосiвка;22308501000
237;23;Бюджет с. Ямпіль;23308521000
237;24;Бюджет с. Їжівці;24310508000
237;25;Бюджет селища Холми;25309401000
238;01;Бюджет с.Руч`і;01310506000
238;02;ЛЕМЕШIВСЬКА/С.ЛЕМЕШIВКА;02307514000
238;03;Бюджет с. Чаруків;03308528000
238;04;Бюджет Брагинівської сільської ради;04313501000
238;05;Бюджет Костянтинівського р-ну;05307200000
238;06;Бюджет Давидківської с\р;06309508000
238;07;Бюджет с.Дусино;07310504000
238;08;Бюджет с. Басань;08314501000
238;09;Бюджет с. Мала Кам`янка;09307521000
238;10;Бюджет с. Рогізна;10309517000
238;11;Бюджет с.Полтавка;11309512000
238;12;Бюджет с.Риб`янцеве;12310513000
238;13;Бюджет с.Дернів;13308506000
238;14;Бюджет Кривобалківської сільської ради;14314507000
238;15;Бюджет с. Десантного;15311502000
238;16;ЯЛИНЦОВСКИЙ/С.ЯЛИНЦЫ;16310519000
238;17;Бюджет с. Пісків;17310517000
238;18;Бюджет Липоводолинського р-ну;18309200000
238;19;Бюджет м.Зборів;19307301000
238;20;Бюджет с.Скрипаї;20312508000
238;21;Бюджет с. Золота Балка;21314504000
238;22;с. Велике Залiсся;22308502000
238;23;Бюджет с. Ярошівка;23308522000
238;24;Бюджет с. Кам`яна;24310509000
238;25;Бюджет с. Олександрівка;25309510000
239;01;Бюджет с.Серебрянка;01310507000
239;02;ЛIСОВОЛИСIЇВСЬКА/С.ЛIСОВА ЛИСIЇВКА;02307515000
239;03;Бюджет с. Шепель;03308529000
239;04;Бюджет Васильківської сільської ради;04313502000
239;05;Бюджет с. Олександро-Калинове;05307515000
239;06;Бюджет Дідковицької с\р;06309509000
239;07;Бюджет с.Керецьки;07310505000
239;08;Бюджет с. Вербове;08314502000
239;09;Бюджет с. Малий Ключів;09307522000
239;10;Бюджет с. Рубченки;10309518000
239;11;Бюджет с.Сасівка;11309513000
239;12;Бюджет с.Рогове;12310514000
239;13;Бюджет с.Желдець;13308508000
239;14;Бюджет Криничанської сільської ради;14314508000
239;15;Бюджет с. Дмитрівки;15311503000
239;16;ЛОХВИЦКИЙ РАЙОН/Г.ЛОХВИЦА;16311200000
239;17;Бюджет с. Підлужно;17310516000
239;18;Бюджет селище Липова Долина;18309401000
239;19;Бюджет с-ща Залізці;19307401000
239;20;Бюджет с.Соколово;20312509000
239;21;Бюджет с. Хрещенівка;21314512000
239;22;с. Врублiвцi;22308503000
239;23;Бюджет Корсунь-Шевченківського р-ну;23309200000
239;24;Бюджет с. Панка;24310515000
239;25;Бюджет с. Білошицька Слобода;25309501000
240;01;Бюджет с.Славне;01310508000
240;02;ЛЮЛИНЕЦЬКА/С.ЛЮЛИНЦI;02307516000
240;03;Бюджет Любешівського р-ну;03309200000
240;04;Бюджет Дмитрівської сільської ради;04313503000
240;05;Бюджет с. Артема;05307501000
240;06;Бюджет Каленської с\р;06309510000
240;07;Бюджет с.Неліпино;07310506000
240;08;Бюджет с. Григорівка;08314503000
240;09;Бюджет с. Марківка;09307523000
240;10;Бюджет с. Руде Село;10309519000
240;11;Бюджет с.Софієвка;11309514000
240;12;Бюджет с.Танюшівка;12310515000
240;13;Бюджет с.Жовтанці;13308509000
240;14;Бюджет Надбузької сільської ради;14314509000
240;15;Бюджет с. Ліски;15311504000
240;16;ЛОХВИЦА;16311301000
240;17;Бюджет с. Постійно;17310518000
240;18;Бюджет с.Байрак;18309501000
240;19;Бюджет с.Білоголови;19307503000
240;20;Бюджет с.Таранівка;20312510000
240;21;Бюджет с. Любимівка;21314505000
240;22;с. Голоскiв;22308504000
240;23;Бюджет м. Корсунь-Шевченківський;23309301000
240;24;Бюджет с. Комарівці;24310511000
240;25;Бюджет с. Бреч;25309502000
241;01;Бюджет с.Слов`янське;01310509000
241;02;МIЗЯКIВСЬКА/С.МIЗЯКIВ;02307517000
241;03;Бюджет селища Любешів;03309401000
241;04;Бюджет Лозівської сільської ради;04313504000
241;05;Бюджет с. Білокузьминівка;05307502000
241;06;Бюджет Калинівської с\р;06309511000
241;07;Бюджет с.Плоске;07310507000
241;08;Бюджет с. інженерне;08314504000
241;09;Бюджет с. Матеєвці;09307524000
241;10;Бюджет с. Тадієвка;10309520000
241;11;Бюджет с.Червона Слобода;11309515000
241;12;Бюджет Перевальського р-ну;12311200000
241;13;Бюджет с.Зубів-Міст;13308510000
241;14;Бюджет Нечаянської сільської ради;14314510000
241;15;Бюджет с. Мирного;15311505000
241;16;ЧЕРВОНОЗАВОДСКОЕ;16311302000
241;17;Бюджет с. Яполоть;17310519000
241;18;Бюджет с.Беїво;18309502000
241;19;Бюджет с.Беримівці;19307501000
241;20;Бюджет с.Тимченки;20312511000
241;21;Бюджет с. Миролюбівка;21314506000
241;22;с. Гринчук;22308505000
241;23;Бюджет селища Стеблів;23309401000
241;24;Бюджет с. Костинці;24310510000
241;25;Бюджет с. Буда;25309503000
242;01;Бюджет с.Чернишове;01310510000
242;02;НАПАДIВСЬКА/С.НАПАДIВКА;02307518000
242;03;Бюджет с. Березичі;03309501000
242;04;Бюджет Миколаівської сільської ради;04313505000
242;05;Бюджет с. Віролюбівка;05307503000
242;06;Бюджет Ковалівської с\р;06309512000
242;07;Бюджет с.Поляна;07310508000
242;08;Бюджет с. Кінськи Роздори;08314506000
242;09;Бюджет с. Молодятин;09307526000
242;10;Бюджет с. Тарган;10309521000
242;11;Бюджет с.Червоновершка;11309516000
242;12;Бюджет м.Перевальська;12311303000
242;13;Бюджет с.Незнанів;13308511000
242;14;Бюджет Петрівської сільської ради;14314511000
242;15;Бюджет с. Новоселівки;15311506000
242;16;БЕЗСАЛОВСКИЙ/С.БЕЗСАЛЫ;16311501000
242;17;Бюджет Млинівського р-ну;17311200000
242;18;Бюджет с.Берестівка;18309503000
242;19;Бюджет с.Бзовиця;19307502000
242;20;Бюджет с.Чемужівка;20312512000
242;21;Бюджет с. Михайлівка;21314507000
242;22;с. Грушка;22308506000
242;23;Бюджет с. Бровахи;23309501000
242;24;Бюджет с. Чудей;24310523000
242;25;Бюджет с. Домашлин;25309504000
243;01;Бюджет Сакського р-ну;01311200000
243;02;НОВОГРЕБЕЛЬСЬКА/С.НОВА ГРЕБЛЯ;02307519000
243;03;Бюджет с. Бірки;03309502000
243;04;Бюджет Петрівської сільської ради;04313508000
243;05;Бюджет с. Зоря;05307504000
243;06;Бюджет Кожухівської с\р;06309513000
243;07;Бюджет с.Родниківка;07310509000
243;08;Бюджет с. Новоселівка;08314507000
243;09;Бюджет с. Мишин;09307525000
243;10;Бюджет Вишгородського р-ну;10308200000
243;11;Бюджет Маловисківського р-ну;11310200000
243;12;Бюджет м.Артемівська;12311301000
243;13;Бюджет с.Неслухів;13308512000
243;14;Бюджет Радсадівської сільської ради;14314512000
243;15;Бюджет с. Приморського;15311507000
243;16;БЕРБЕНЕЦКИЙ/С.БЕРБЕНЫЦИ;16311519000
243;17;Бюджет селища Млинів;17311401000
243;18;Бюджет с.Калінінське;18309505000
243;19;Бюджет с.Богданівка;19307504000
243;20;Бюджет с.Шелудьківка;20312513000
243;21;Бюджет с. Новоолександрівка;21314509000
243;22;с. Гуменцi;22308507000
243;23;Бюджет с. Виграїв;23309502000
243;24;Бюджет с. Михальча;24310512000
243;25;Бюджет с. Жукля;25309505000
244;01;Бюджет селища Новофедорівка;01311401000
244;02;ПАВЛIВСЬКА/С.ПАВЛIВКА;02307520000
244;03;Бюджет с. Бихів;03309503000
244;04;Бюджет Осадченської сільської ради;04313507000
244;05;Бюджет с. іванопілля;05307505000
244;06;Бюджет Купищенської с\р;06309514000
244;07;Бюджет с.Солочин;07310510000
244;08;Бюджет с. Костянтинівка;08314505000
244;09;Бюджет с. Нижній Вербіж;09307527000
244;10;Бюджет м. Вишгород;10308301000
244;11;Бюджет м.Мала Виска;11310301000
244;12;Бюджет м.Зоринська;12311302000
244;13;Бюджет с.Полонична;13308513000
244;14;Бюджет Степівської сільської ради;14314513000
244;15;Бюджет с. Приозерного;15311508000
244;16;БЕЛОГОРИЛЬСКИЙ/С.БЕЛОГОРИЛКА;16311502000
244;17;Бюджет с. Береги;17311501000
244;18;Бюджет с.Капустинці;18309504000
244;19;Бюджет с.Вірлів;19307506000
244;20;Бюджет Золочівського р-ну;20313200000
244;21;Бюджет с. Нововоскресенівка;21314508000
244;22;с. Дерев`яни;22308508000
244;23;Бюджет с. Деренковець;23309504000
244;24;Бюджет с. Нижні Петрівці;24310513000
244;25;Бюджет с. Забарівка;25309506000
245;01;Бюджет с.Вересаїве;01311501000
245;02;ПИКIВСЬКА/С.ПИКIВ;02307521000
245;03;Бюджет с. Велика глуша;03309504000
245;04;Бюджет Самарської сільської ради;04313509000
245;05;Бюджет с. ілліча;05307506000
245;06;Бюджет Лісівщинської с\р;06309515000
245;07;Бюджет с.Стройне;07310511000
245;08;Бюджет с. Пологи;08314508000
245;09;Бюджет с. Княждвір;09307514000
245;10;Бюджет м. Димер;10308401000
245;11;Бюджет селища Смоліно;11310401000
245;13;Бюджет с.Прибужани;13308514000
245;14;Бюджет Трихатської сільської ради;14314514000
245;15;Бюджет с. Старі Трояни;15311509000
245;16;БОДАКВЯНСКИЙ/С.БОДАКВА;16311504000
245;17;Бюджет с. Бокійма;17311502000
245;18;Бюджет с.Кімличка;18309506000
245;19;Бюджет с.Вовчківці;19307507000
245;20;Бюджет селища Золочів;20313401000
245;21;Бюджет с. Осокорівка;21314510000
245;22;с. Довжок;22308509000
245;23;Бюджет с. Драбівка;23309505000
245;24;Бюджет с. Нові Бросківці;24310514000
245;25;Бюджет с. Камка;25309507000
246;01;Бюджет с.Веселівка;01311502000
246;02;ПИСАРIВСЬКА/С.ПИСАРIВКА;02307522000
246;03;Бюджет с. Великий курінь;03309505000
246;04;Бюджет Троіцької сільської ради;04313510000
246;05;Бюджет с. Катеринівка;05307507000
246;06;Бюджет Молозубівщинської с\р;06309516000
246;07;Бюджет с.Сусково;07310512000
246;08;Бюджет с. Семенівка;08314509000
246;09;Бюджет с. Рунгури;09307533000
246;10;Бюджет с. Абрамівка;10308501000
246;11;Бюджет с.Якимівка;11310518000
246;12;Бюджет селища Бугаївка;12311401000
246;13;Бюджет с.Ременів;13308515000
246;14;Бюджет Улянівської сільської ради;14314515000
246;15;Бюджет с. Трудового;15311510000
246;16;ВАСИЛЬКОВСКИЙ/С.ВАСИЛЬКИ;16311503000
246;17;Бюджет с. Владиславівка;17311504000
246;18;Бюджет с.Колядинець;18309507000
246;19;Бюджет с.Висипівці;19307505000
246;20;Бюджет с.Олександрівка;20313509000
246;21;Бюджет с. Петропалівка;21314511000
246;22;с. Думанiв;22308510000
246;23;Бюджет с. Завадівка;23309506000
246;24;Бюджет с. Ропча;24310516000
246;25;Бюджет с. Козилівка;25309508000
247;01;Бюджет бюдже с.Виноградове;01311503000
247;02;РАДIВСЬКА/С.РАДIВКА;02307523000
247;03;Бюджет с. Ветли;03309506000
247;04;Бюджет Украінської сільської ради;04313511000
247;05;Бюджет с. Кіндратівка;05307508000
247;06;Бюджет Мединівської с\р;06309517000
247;07;Бюджет с.Тибава;07310513000
247;08;Бюджет с. Тарасівка;08314510000
247;09;Бюджет с. Остапківці;09307528000
247;10;Бюджет с. Богдани;10308502000
247;11;Бюджет с.Олександрівка;11310511000
247;12;Бюджет селища Городище;12311402000
247;13;Бюджет с.Сілець;13308516000
247;14;Бюджет Шостаківської сільської ради;14314516000
247;15;Бюджет с. Фурманівки;15311511000
247;16;ВЫРИШАЛЬНЕНСКИЙ/С.ВЫРИШАЛЬНОЕ;16311505000
247;17;Бюджет с. Вовничі;17311505000
247;18;Бюджет с.Лучка;18309508000
247;19;Бюджет с.Гаї за Рудою;19307508000
247;20;Бюджет с.Велика Рогозянка;20313501000
247;21;Бюджет Новотроїцького р-ну;21315200000
247;22;с. Жванець;22308511000
247;23;Бюджет с. Заріччя;23309507000
247;24;Бюджет с. Слобода-Комарівці;24310517000
247;25;Бюджет с. Наумівка;25309509000
248;01;Бюджет с.Воробйове;01311504000
248;02;САЛЬНИЦЬКА/С.САЛЬНИК;02307524000
248;03;Бюджет с. Гірка;03309507000
248;04;Бюджет Хорошівської сільської ради;04313512000
248;05;Бюджет с. Маркове;05307509000
248;06;Бюджет Межиріцької с\р;06309518000
248;07;Районний бюджет Тячівського р-ну;07311200000
248;08;Бюджет с. Чапаєвка;08314511000
248;09;Бюджет с. Пилипи;09307529000
248;10;Бюджет с. Вахівка;10308503000
248;11;Бюджет с.Березівка;11310501000
248;12;Бюджет селища Комісарівка;12311403000
248;13;Бюджет с.Старий-Добротвір;13308517000
248;14;Бюджет Яснополянської сільської ради;14314517000
248;15;Бюджет с. Червоний Яр;15311512000
248;16;ГИРЯВОИСКОВЕЦКИЙ/С.ГИРЯВЫЕ ИСКОВЦЫ;16311506000
248;17;Бюджет с. Війниця;17311503000
248;18;Бюджет с.Московське;18309509000
